disease_id,disease_name,symptom_id,symptom_name
DIS078,Tendinitis,SYM0248,pain
DIS078,Tendinitis,SYM0101,swelling
DIS078,Tendinitis,SYM0222,tenderness
DIS078,Tendinitis,SYM0231,stiffness
DIS078,Tendinitis,SYM0105,warmth
DIS078,Tendinitis,SYM0266,mild swelling
DIS078,Tendinitis,SYM0230,pain on movement
DIS079,Knee Meniscus Tear,SYM0267,knee pain
DIS079,Knee Meniscus Tear,SYM0101,swelling
DIS079,Knee Meniscus Tear,SYM0231,stiffness
DIS079,Knee Meniscus Tear,SYM0268,clicking sound
DIS079,Knee Meniscus Tear,SYM0269,locking knee
DIS079,Knee Meniscus Tear,SYM0270,inability to fully extend
DIS079,Knee Meniscus Tear,SYM0271,feeling unstable
DIS080,Rotator Cuff Tear,SYM0097,shoulder pain
DIS080,Rotator Cuff Tear,SYM0138,arm weakness
DIS080,Rotator Cuff Tear,SYM0272,night pain
DIS080,Rotator Cuff Tear,SYM0273,crackling sensation
DIS080,Rotator Cuff Tear,SYM0223,limited range of motion
DIS080,Rotator Cuff Tear,SYM0274,difficulty lifting
DIS080,Rotator Cuff Tear,SYM0275,shoulder stiffness
DIS081,Acne Vulgaris,SYM0276,pimples
DIS081,Acne Vulgaris,SYM0277,blackheads
DIS081,Acne Vulgaris,SYM0278,whiteheads
DIS081,Acne Vulgaris,SYM0279,oily skin
DIS081,Acne Vulgaris,SYM0280,scarring
DIS081,Acne Vulgaris,SYM0104,redness
DIS081,Acne Vulgaris,SYM0281,pustules
DIS082,Psoriasis,SYM0282,red patches
DIS082,Psoriasis,SYM0283,silvery scales
DIS082,Psoriasis,SYM0066,dry skin
DIS082,Psoriasis,SYM0284,itching
DIS082,Psoriasis,SYM0285,burning
DIS082,Psoriasis,SYM0286,thickened nails
DIS082,Psoriasis,SYM0025,joint pain
DIS083,Eczema,SYM0284,itching
DIS083,Eczema,SYM0287,red rash
DIS083,Eczema,SYM0066,dry skin
DIS083,Eczema,SYM0288,weeping skin
DIS083,Eczema,SYM0289,thickened skin
DIS083,Eczema,SYM0290,blistering
DIS083,Eczema,SYM0291,scaly patches
DIS084,Urticaria,SYM0292,raised welts
DIS084,Urticaria,SYM0284,itching
DIS084,Urticaria,SYM0101,swelling
DIS084,Urticaria,SYM0104,redness
DIS084,Urticaria,SYM0285,burning
DIS084,Urticaria,SYM0293,hives
DIS084,Urticaria,SYM0294,angioedema
DIS085,Fungal Infection,SYM0284,itching
DIS085,Fungal Infection,SYM0287,red rash
DIS085,Fungal Infection,SYM0295,scaling
DIS085,Fungal Infection,SYM0296,ring-shaped rash
DIS085,Fungal Infection,SYM0285,burning
DIS085,Fungal Infection,SYM0290,blistering
DIS085,Fungal Infection,SYM0297,nail thickening
DIS086,Scabies,SYM0298,intense itching
DIS086,Scabies,SYM0299,pimple-like rash
DIS086,Scabies,SYM0300,burrow tracks
DIS086,Scabies,SYM0301,sores
DIS086,Scabies,SYM0302,night itching
DIS086,Scabies,SYM0303,rash in folds
DIS086,Scabies,SYM0304,crusting
DIS087,Chickenpox,SYM0305,itchy blisters
DIS087,Chickenpox,SYM0027,fever
DIS087,Chickenpox,SYM0007,headache
DIS087,Chickenpox,SYM0010,fatigue
DIS087,Chickenpox,SYM0016,loss of appetite
DIS087,Chickenpox,SYM0017,rash
DIS087,Chickenpox,SYM0306,malaise
DIS088,Shingles,SYM0307,painful rash
DIS088,Shingles,SYM0308,blisters
DIS088,Shingles,SYM0285,burning
DIS088,Shingles,SYM0054,numbness
DIS088,Shingles,SYM0284,itching
DIS088,Shingles,SYM0027,fever
DIS088,Shingles,SYM0007,headache
DIS089,Vitiligo,SYM0309,white patches
DIS089,Vitiligo,SYM0310,loss of skin colour
DIS089,Vitiligo,SYM0311,premature greying
DIS089,Vitiligo,SYM0312,eye discolouration
DIS089,Vitiligo,SYM0313,mucous membrane discolouration
DIS089,Vitiligo,SYM0314,sunburn susceptibility
DIS089,Vitiligo,SYM0315,hair whitening
DIS090,Rosacea,SYM0316,facial redness
DIS090,Rosacea,SYM0276,pimples
DIS090,Rosacea,SYM0317,skin thickening
DIS090,Rosacea,SYM0318,eye irritation
DIS090,Rosacea,SYM0319,enlarged nose
DIS090,Rosacea,SYM0285,burning
DIS090,Rosacea,SYM0320,flushing
DIS091,Seborrhoeic Dermatitis,SYM0321,flaky skin
DIS091,Seborrhoeic Dermatitis,SYM0322,dandruff
DIS091,Seborrhoeic Dermatitis,SYM0323,red skin
DIS091,Seborrhoeic Dermatitis,SYM0324,greasy patches
DIS091,Seborrhoeic Dermatitis,SYM0284,itching
DIS091,Seborrhoeic Dermatitis,SYM0325,skin scales
DIS091,Seborrhoeic Dermatitis,SYM0017,rash
DIS092,Contact Dermatitis,SYM0287,red rash
DIS092,Contact Dermatitis,SYM0284,itching
DIS092,Contact Dermatitis,SYM0326,dry cracked skin
DIS092,Contact Dermatitis,SYM0290,blistering
DIS092,Contact Dermatitis,SYM0101,swelling
DIS092,Contact Dermatitis,SYM0285,burning
DIS092,Contact Dermatitis,SYM0222,tenderness
DIS093,Alopecia Areata,SYM0327,patchy hair loss
DIS093,Alopecia Areata,SYM0328,smooth bald patches
DIS093,Alopecia Areata,SYM0329,nail pitting
DIS093,Alopecia Areata,SYM0284,itching
DIS093,Alopecia Areata,SYM0191,tingling
DIS093,Alopecia Areata,SYM0330,hair thinning
DIS093,Alopecia Areata,SYM0331,short broken hairs
DIS094,Cellulitis,SYM0323,red skin
DIS094,Cellulitis,SYM0101,swelling
DIS094,Cellulitis,SYM0105,warmth
DIS094,Cellulitis,SYM0248,pain
DIS094,Cellulitis,SYM0222,tenderness
DIS094,Cellulitis,SYM0027,fever
DIS094,Cellulitis,SYM0332,skin tightness
DIS095,Impetigo,SYM0301,sores
DIS095,Impetigo,SYM0308,blisters
DIS095,Impetigo,SYM0333,honey-coloured crust
DIS095,Impetigo,SYM0104,redness
DIS095,Impetigo,SYM0284,itching
DIS095,Impetigo,SYM0077,swollen lymph nodes
DIS095,Impetigo,SYM0334,fluid-filled lesions
DIS096,Melasma,SYM0335,dark patches
DIS096,Melasma,SYM0336,tan patches
DIS096,Melasma,SYM0337,brown discolouration
DIS096,Melasma,SYM0338,symmetrical patches
DIS096,Melasma,SYM0339,facial patches
DIS096,Melasma,SYM0340,skin darkening
DIS096,Melasma,SYM0341,hormonal changes
DIS097,Pemphigus Vulgaris,SYM0342,blisters on skin
DIS097,Pemphigus Vulgaris,SYM0343,mouth sores
DIS097,Pemphigus Vulgaris,SYM0344,painful erosions
DIS097,Pemphigus Vulgaris,SYM0345,fragile blisters
DIS097,Pemphigus Vulgaris,SYM0284,itching
DIS097,Pemphigus Vulgaris,SYM0285,burning
DIS097,Pemphigus Vulgaris,SYM0346,skin peeling
DIS098,Epidermolysis Bullosa,SYM0347,fragile skin
DIS098,Epidermolysis Bullosa,SYM0308,blisters
DIS098,Epidermolysis Bullosa,SYM0301,sores
DIS098,Epidermolysis Bullosa,SYM0280,scarring
DIS098,Epidermolysis Bullosa,SYM0181,difficulty swallowing
DIS098,Epidermolysis Bullosa,SYM0348,nail problems
DIS098,Epidermolysis Bullosa,SYM0317,skin thickening
DIS099,Tinea Versicolor,SYM0349,discoloured patches
DIS099,Tinea Versicolor,SYM0284,itching
DIS099,Tinea Versicolor,SYM0295,scaling
DIS099,Tinea Versicolor,SYM0309,white patches
DIS099,Tinea Versicolor,SYM0336,tan patches
DIS099,Tinea Versicolor,SYM0350,patches on trunk
DIS099,Tinea Versicolor,SYM0351,patches on neck
DIS100,Folliculitis,SYM0352,red bumps
DIS100,Folliculitis,SYM0353,pus-filled blisters
DIS100,Folliculitis,SYM0284,itching
DIS100,Folliculitis,SYM0222,tenderness
DIS100,Folliculitis,SYM0285,burning
DIS100,Folliculitis,SYM0354,crusty sores
DIS100,Folliculitis,SYM0355,swollen skin
DIS101,GERD,SYM0356,heartburn
DIS101,GERD,SYM0357,acid reflux
DIS101,GERD,SYM0059,chest pain
DIS101,GERD,SYM0181,difficulty swallowing
DIS101,GERD,SYM0358,regurgitation
DIS101,GERD,SYM0359,bloating
DIS101,GERD,SYM0021,nausea
DIS102,Peptic Ulcer,SYM0360,burning stomach pain
DIS102,Peptic Ulcer,SYM0021,nausea
DIS102,Peptic Ulcer,SYM0030,vomiting
DIS102,Peptic Ulcer,SYM0359,bloating
DIS102,Peptic Ulcer,SYM0361,belching
DIS102,Peptic Ulcer,SYM0362,intolerance to fatty foods
DIS102,Peptic Ulcer,SYM0016,loss of appetite
DIS103,Irritable Bowel Syndrome,SYM0014,abdominal pain
DIS103,Irritable Bowel Syndrome,SYM0359,bloating
DIS103,Irritable Bowel Syndrome,SYM0029,diarrhoea
DIS103,Irritable Bowel Syndrome,SYM0018,constipation
DIS103,Irritable Bowel Syndrome,SYM0363,mucus in stool
DIS103,Irritable Bowel Syndrome,SYM0364,gas
DIS103,Irritable Bowel Syndrome,SYM0365,incomplete bowel movement
DIS104,Crohn's Disease,SYM0014,abdominal pain
DIS104,Crohn's Disease,SYM0029,diarrhoea
DIS104,Crohn's Disease,SYM0064,weight loss
DIS104,Crohn's Disease,SYM0010,fatigue
DIS104,Crohn's Disease,SYM0366,blood in stool
DIS104,Crohn's Disease,SYM0343,mouth sores
DIS104,Crohn's Disease,SYM0367,anal fissure
DIS105,Ulcerative Colitis,SYM0368,bloody diarrhoea
DIS105,Ulcerative Colitis,SYM0014,abdominal pain
DIS105,Ulcerative Colitis,SYM0369,urgency
DIS105,Ulcerative Colitis,SYM0064,weight loss
DIS105,Ulcerative Colitis,SYM0010,fatigue
DIS105,Ulcerative Colitis,SYM0370,rectal pain
DIS105,Ulcerative Colitis,SYM0027,fever
DIS106,Liver Cirrhosis,SYM0075,jaundice
DIS106,Liver Cirrhosis,SYM0371,abdominal swelling
DIS106,Liver Cirrhosis,SYM0015,weakness
DIS106,Liver Cirrhosis,SYM0249,bruising
DIS106,Liver Cirrhosis,SYM0089,leg swelling
DIS106,Liver Cirrhosis,SYM0021,nausea
DIS106,Liver Cirrhosis,SYM0045,confusion
DIS107,Hepatitis B,SYM0075,jaundice
DIS107,Hepatitis B,SYM0010,fatigue
DIS107,Hepatitis B,SYM0014,abdominal pain
DIS107,Hepatitis B,SYM0016,loss of appetite
DIS107,Hepatitis B,SYM0021,nausea
DIS107,Hepatitis B,SYM0040,dark urine
DIS107,Hepatitis B,SYM0025,joint pain
DIS108,Hepatitis C,SYM0010,fatigue
DIS108,Hepatitis C,SYM0075,jaundice
DIS108,Hepatitis C,SYM0021,nausea
DIS108,Hepatitis C,SYM0016,loss of appetite
DIS108,Hepatitis C,SYM0014,abdominal pain
DIS108,Hepatitis C,SYM0040,dark urine
DIS108,Hepatitis C,SYM0372,clay-coloured stools
DIS109,Pancreatitis,SYM0373,severe abdominal pain
DIS109,Pancreatitis,SYM0021,nausea
DIS109,Pancreatitis,SYM0030,vomiting
DIS109,Pancreatitis,SYM0027,fever
DIS109,Pancreatitis,SYM0046,rapid pulse
DIS109,Pancreatitis,SYM0222,tenderness
DIS109,Pancreatitis,SYM0374,abdominal bloating
DIS110,Gallstones,SYM0375,sudden abdominal pain
DIS110,Gallstones,SYM0052,back pain
DIS110,Gallstones,SYM0021,nausea
DIS110,Gallstones,SYM0030,vomiting
DIS110,Gallstones,SYM0075,jaundice
DIS110,Gallstones,SYM0372,clay-coloured stools
DIS110,Gallstones,SYM0097,shoulder pain
DIS111,Appendicitis,SYM0014,abdominal pain
DIS111,Appendicitis,SYM0021,nausea
DIS111,Appendicitis,SYM0030,vomiting
DIS111,Appendicitis,SYM0027,fever
DIS111,Appendicitis,SYM0016,loss of appetite
DIS111,Appendicitis,SYM0376,abdominal rigidity
DIS111,Appendicitis,SYM0377,pain at navel
DIS112,Coeliac Disease,SYM0029,diarrhoea
DIS112,Coeliac Disease,SYM0014,abdominal pain
DIS112,Coeliac Disease,SYM0359,bloating
DIS112,Coeliac Disease,SYM0064,weight loss
DIS112,Coeliac Disease,SYM0378,anaemia
DIS112,Coeliac Disease,SYM0010,fatigue
DIS112,Coeliac Disease,SYM0018,constipation
DIS113,Diverticulitis,SYM0379,lower abdominal pain
DIS113,Diverticulitis,SYM0027,fever
DIS113,Diverticulitis,SYM0021,nausea
DIS113,Diverticulitis,SYM0030,vomiting
DIS113,Diverticulitis,SYM0018,constipation
DIS113,Diverticulitis,SYM0029,diarrhoea
DIS113,Diverticulitis,SYM0380,rectal bleeding
DIS114,Haemorrhoids,SYM0380,rectal bleeding
DIS114,Haemorrhoids,SYM0248,pain
DIS114,Haemorrhoids,SYM0284,itching
DIS114,Haemorrhoids,SYM0101,swelling
DIS114,Haemorrhoids,SYM0381,discomfort
DIS114,Haemorrhoids,SYM0382,mucus discharge
DIS114,Haemorrhoids,SYM0383,difficulty sitting
DIS115,Gastritis,SYM0384,stomach pain
DIS115,Gastritis,SYM0021,nausea
DIS115,Gastritis,SYM0030,vomiting
DIS115,Gastritis,SYM0359,bloating
DIS115,Gastritis,SYM0361,belching
DIS115,Gastritis,SYM0016,loss of appetite
DIS115,Gastritis,SYM0385,hiccups
DIS116,Colorectal Cancer,SYM0366,blood in stool
DIS116,Colorectal Cancer,SYM0386,bowel habit changes
DIS116,Colorectal Cancer,SYM0014,abdominal pain
DIS116,Colorectal Cancer,SYM0064,weight loss
DIS116,Colorectal Cancer,SYM0010,fatigue
DIS116,Colorectal Cancer,SYM0364,gas
DIS116,Colorectal Cancer,SYM0387,feeling of incomplete emptying
DIS117,Non-Alcoholic Fatty Liver,SYM0010,fatigue
DIS117,Non-Alcoholic Fatty Liver,SYM0388,abdominal discomfort
DIS117,Non-Alcoholic Fatty Liver,SYM0389,enlarged liver
DIS117,Non-Alcoholic Fatty Liver,SYM0092,weight gain
DIS117,Non-Alcoholic Fatty Liver,SYM0015,weakness
DIS117,Non-Alcoholic Fatty Liver,SYM0075,jaundice
DIS117,Non-Alcoholic Fatty Liver,SYM0390,spider veins
DIS118,Cholangitis,SYM0027,fever
DIS118,Cholangitis,SYM0075,jaundice
DIS118,Cholangitis,SYM0391,right upper abdominal pain
DIS118,Cholangitis,SYM0012,chills
DIS118,Cholangitis,SYM0045,confusion
DIS118,Cholangitis,SYM0070,low blood pressure
DIS118,Cholangitis,SYM0021,nausea
DIS119,Achalasia,SYM0181,difficulty swallowing
DIS119,Achalasia,SYM0358,regurgitation
DIS119,Achalasia,SYM0059,chest pain
DIS119,Achalasia,SYM0064,weight loss
DIS119,Achalasia,SYM0392,coughing
DIS119,Achalasia,SYM0356,heartburn
DIS119,Achalasia,SYM0385,hiccups
DIS120,Intestinal Obstruction,SYM0014,abdominal pain
DIS120,Intestinal Obstruction,SYM0359,bloating
DIS120,Intestinal Obstruction,SYM0393,inability to pass gas
DIS120,Intestinal Obstruction,SYM0030,vomiting
DIS120,Intestinal Obstruction,SYM0018,constipation
DIS120,Intestinal Obstruction,SYM0394,cramping
DIS120,Intestinal Obstruction,SYM0395,abdominal distension
DIS121,Asthma,SYM0396,wheezing
DIS121,Asthma,SYM0034,shortness of breath
DIS121,Asthma,SYM0095,chest tightness
DIS121,Asthma,SYM0006,cough
DIS121,Asthma,SYM0240,night symptoms
DIS121,Asthma,SYM0397,exercise intolerance
DIS121,Asthma,SYM0398,mucus production
DIS122,COPD,SYM0034,shortness of breath
DIS122,COPD,SYM0399,chronic cough
DIS122,COPD,SYM0396,wheezing
DIS122,COPD,SYM0095,chest tightness
DIS122,COPD,SYM0398,mucus production
DIS122,COPD,SYM0120,frequent respiratory infections
DIS122,COPD,SYM0400,cyanosis
DIS123,Pneumonia,SYM0401,cough with phlegm
DIS123,Pneumonia,SYM0027,fever
DIS123,Pneumonia,SYM0012,chills
DIS123,Pneumonia,SYM0034,shortness of breath
DIS123,Pneumonia,SYM0059,chest pain
DIS123,Pneumonia,SYM0010,fatigue
DIS123,Pneumonia,SYM0021,nausea
DIS124,Tuberculosis,SYM0399,chronic cough
DIS124,Tuberculosis,SYM0109,coughing blood
DIS124,Tuberculosis,SYM0102,night sweats
DIS124,Tuberculosis,SYM0064,weight loss
DIS124,Tuberculosis,SYM0027,fever
DIS124,Tuberculosis,SYM0059,chest pain
DIS124,Tuberculosis,SYM0010,fatigue
DIS125,Bronchitis,SYM0006,cough
DIS125,Bronchitis,SYM0398,mucus production
DIS125,Bronchitis,SYM0010,fatigue
DIS125,Bronchitis,SYM0034,shortness of breath
DIS125,Bronchitis,SYM0402,chest discomfort
DIS125,Bronchitis,SYM0004,mild fever
DIS125,Bronchitis,SYM0012,chills
DIS126,Pulmonary Fibrosis,SYM0034,shortness of breath
DIS126,Pulmonary Fibrosis,SYM0011,dry cough
DIS126,Pulmonary Fibrosis,SYM0010,fatigue
DIS126,Pulmonary Fibrosis,SYM0403,unexplained weight loss
DIS126,Pulmonary Fibrosis,SYM0404,muscle and joint ache
DIS126,Pulmonary Fibrosis,SYM0405,clubbing of fingers
DIS126,Pulmonary Fibrosis,SYM0400,cyanosis
DIS127,Sleep Apnoea,SYM0406,loud snoring
DIS127,Sleep Apnoea,SYM0407,breathing pauses
DIS127,Sleep Apnoea,SYM0408,gasping during sleep
DIS127,Sleep Apnoea,SYM0409,morning headache
DIS127,Sleep Apnoea,SYM0410,daytime sleepiness
DIS127,Sleep Apnoea,SYM0411,difficulty concentrating
DIS127,Sleep Apnoea,SYM0039,dry mouth
DIS128,Pleural Effusion,SYM0034,shortness of breath
DIS128,Pleural Effusion,SYM0059,chest pain
DIS128,Pleural Effusion,SYM0011,dry cough
DIS128,Pleural Effusion,SYM0027,fever
DIS128,Pleural Effusion,SYM0385,hiccups
DIS128,Pleural Effusion,SYM0412,difficulty breathing lying down
DIS128,Pleural Effusion,SYM0064,weight loss
DIS129,Lung Cancer,SYM0091,persistent cough
DIS129,Lung Cancer,SYM0109,coughing blood
DIS129,Lung Cancer,SYM0034,shortness of breath
DIS129,Lung Cancer,SYM0059,chest pain
DIS129,Lung Cancer,SYM0125,hoarseness
DIS129,Lung Cancer,SYM0064,weight loss
DIS129,Lung Cancer,SYM0048,bone pain
DIS130,Pulmonary Hypertension,SYM0034,shortness of breath
DIS130,Pulmonary Hypertension,SYM0010,fatigue
DIS130,Pulmonary Hypertension,SYM0035,dizziness
DIS130,Pulmonary Hypertension,SYM0096,chest pressure
DIS130,Pulmonary Hypertension,SYM0413,swollen ankles
DIS130,Pulmonary Hypertension,SYM0414,bluish lips
DIS130,Pulmonary Hypertension,SYM0415,racing heartbeat
DIS131,Bronchiectasis,SYM0416,daily cough
DIS131,Bronchiectasis,SYM0417,large amounts of mucus
DIS131,Bronchiectasis,SYM0034,shortness of breath
DIS131,Bronchiectasis,SYM0396,wheezing
DIS131,Bronchiectasis,SYM0059,chest pain
DIS131,Bronchiectasis,SYM0109,coughing blood
DIS131,Bronchiectasis,SYM0010,fatigue
DIS132,Pleuritis,SYM0100,sharp chest pain
DIS132,Pleuritis,SYM0034,shortness of breath
DIS132,Pleuritis,SYM0006,cough
DIS132,Pleuritis,SYM0027,fever
DIS132,Pleuritis,SYM0418,pain with breathing
DIS132,Pleuritis,SYM0419,pain with movement
DIS132,Pleuritis,SYM0097,shoulder pain
DIS133,Pneumothorax,SYM0420,sudden chest pain
DIS133,Pneumothorax,SYM0034,shortness of breath
DIS133,Pneumothorax,SYM0069,rapid heart rate
DIS133,Pneumothorax,SYM0006,cough
DIS133,Pneumothorax,SYM0010,fatigue
DIS133,Pneumothorax,SYM0118,bluish skin
DIS133,Pneumothorax,SYM0095,chest tightness
DIS134,Emphysema,SYM0034,shortness of breath
DIS134,Emphysema,SYM0421,barrel chest
DIS134,Emphysema,SYM0399,chronic cough
DIS134,Emphysema,SYM0396,wheezing
DIS134,Emphysema,SYM0010,fatigue
DIS134,Emphysema,SYM0422,reduced exercise tolerance
DIS134,Emphysema,SYM0064,weight loss
DIS135,Allergic Rhinitis,SYM0002,sneezing
DIS135,Allergic Rhinitis,SYM0001,runny nose
DIS135,Allergic Rhinitis,SYM0005,nasal congestion
DIS135,Allergic Rhinitis,SYM0423,itchy eyes
DIS135,Allergic Rhinitis,SYM0424,watery eyes
DIS135,Allergic Rhinitis,SYM0425,itchy nose
DIS135,Allergic Rhinitis,SYM0426,post-nasal drip
DIS136,Occupational Asthma,SYM0396,wheezing
DIS136,Occupational Asthma,SYM0006,cough
DIS136,Occupational Asthma,SYM0095,chest tightness
DIS136,Occupational Asthma,SYM0034,shortness of breath
DIS136,Occupational Asthma,SYM0001,runny nose
DIS136,Occupational Asthma,SYM0318,eye irritation
DIS136,Occupational Asthma,SYM0427,symptoms at work
DIS137,Sarcoidosis,SYM0006,cough
DIS137,Sarcoidosis,SYM0034,shortness of breath
DIS137,Sarcoidosis,SYM0059,chest pain
DIS137,Sarcoidosis,SYM0010,fatigue
DIS137,Sarcoidosis,SYM0428,skin lesions
DIS137,Sarcoidosis,SYM0429,eye problems
DIS137,Sarcoidosis,SYM0025,joint pain
DIS138,COVID-19,SYM0027,fever
DIS138,COVID-19,SYM0011,dry cough
DIS138,COVID-19,SYM0010,fatigue
DIS138,COVID-19,SYM0430,loss of taste
DIS138,COVID-19,SYM0431,loss of smell
DIS138,COVID-19,SYM0034,shortness of breath
DIS138,COVID-19,SYM0009,body aches
DIS139,Acute Respiratory Distress Syndrome,SYM0432,severe shortness of breath
DIS139,Acute Respiratory Distress Syndrome,SYM0068,rapid breathing
DIS139,Acute Respiratory Distress Syndrome,SYM0045,confusion
DIS139,Acute Respiratory Distress Syndrome,SYM0433,extreme fatigue
DIS139,Acute Respiratory Distress Syndrome,SYM0070,low blood pressure
DIS139,Acute Respiratory Distress Syndrome,SYM0414,bluish lips
DIS139,Acute Respiratory Distress Syndrome,SYM0434,laboured breathing
DIS140,Respiratory Syncytial Virus,SYM0001,runny nose
DIS140,Respiratory Syncytial Virus,SYM0006,cough
DIS140,Respiratory Syncytial Virus,SYM0027,fever
DIS140,Respiratory Syncytial Virus,SYM0396,wheezing
DIS140,Respiratory Syncytial Virus,SYM0034,shortness of breath
DIS140,Respiratory Syncytial Virus,SYM0068,rapid breathing
DIS140,Respiratory Syncytial Virus,SYM0118,bluish skin
DIS141,Type 1 Diabetes,SYM0435,excessive thirst
DIS141,Type 1 Diabetes,SYM0436,frequent urination
DIS141,Type 1 Diabetes,SYM0064,weight loss
DIS141,Type 1 Diabetes,SYM0083,blurred vision
DIS141,Type 1 Diabetes,SYM0010,fatigue
DIS141,Type 1 Diabetes,SYM0437,fruity breath
DIS141,Type 1 Diabetes,SYM0021,nausea
DIS142,Type 2 Diabetes,SYM0436,frequent urination
DIS142,Type 2 Diabetes,SYM0435,excessive thirst
DIS142,Type 2 Diabetes,SYM0092,weight gain
DIS142,Type 2 Diabetes,SYM0010,fatigue
DIS142,Type 2 Diabetes,SYM0083,blurred vision
DIS142,Type 2 Diabetes,SYM0114,slow healing wounds
DIS142,Type 2 Diabetes,SYM0060,frequent infections
DIS143,Hypothyroidism,SYM0010,fatigue
DIS143,Hypothyroidism,SYM0092,weight gain
DIS143,Hypothyroidism,SYM0438,cold intolerance
DIS143,Hypothyroidism,SYM0018,constipation
DIS143,Hypothyroidism,SYM0066,dry skin
DIS143,Hypothyroidism,SYM0051,hair loss
DIS143,Hypothyroidism,SYM0050,depression
DIS144,Hyperthyroidism,SYM0064,weight loss
DIS144,Hyperthyroidism,SYM0090,rapid heartbeat
DIS144,Hyperthyroidism,SYM0439,heat intolerance
DIS144,Hyperthyroidism,SYM0020,sweating
DIS144,Hyperthyroidism,SYM0099,anxiety
DIS144,Hyperthyroidism,SYM0142,tremors
DIS144,Hyperthyroidism,SYM0440,bulging eyes
DIS145,Cushing's Syndrome,SYM0092,weight gain
DIS145,Cushing's Syndrome,SYM0441,moon face
DIS145,Cushing's Syndrome,SYM0442,buffalo hump
DIS145,Cushing's Syndrome,SYM0443,stretch marks
DIS145,Cushing's Syndrome,SYM0444,thin skin
DIS145,Cushing's Syndrome,SYM0445,easy bruising
DIS145,Cushing's Syndrome,SYM0049,muscle weakness
